Timestamp,Date,Time,Text,User,Tag,Location ,Specific,General location
Wed Dec 26 19:19:05 ,Wed Dec 26,19:19:05,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",Nic2615,,"Oklahoma, USA","US,Oklahoma",US
Wed Dec 26 19:19:05 ,Wed Dec 26,19:19:05,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,JKPitts,,,n/a,-
Wed Dec 26 19:19:04 ,Wed Dec 26,19:19:04,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,michelet,,Winterfell,other,-
Wed Dec 26 19:18:50 ,Wed Dec 26,19:18:50,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,CleanAirMoms,,,n/a,-
Wed Dec 26 19:18:50 ,Wed Dec 26,19:18:50,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,JohnThomasJGT,,"Fort Worth, TX",other,-
Wed Dec 26 19:18:48 ,Wed Dec 26,19:18:48,RT @MoHFW_INDIA: Increased air pollution level can have major health consequences. Do check the AQI before planning your outdoor activities…,uchelat1,,kochi,Kochi,IN
Wed Dec 26 19:18:45 ,Wed Dec 26,19:18:45,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",1chefdiva,,California,California,US
Wed Dec 26 19:18:45 ,Wed Dec 26,19:18:45,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",carter_is_gay,,idk where probably writing tho,other,-
Wed Dec 26 19:18:42 ,Wed Dec 26,19:18:42,I'll come if you stop yelling at me. https://t.co/zAeRRvN01u,realaxelfoley,,Brooklyn,other,-
Wed Dec 26 19:18:41 ,Wed Dec 26,19:18:41,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",jrevans1963,,Oregon,Oregon,US
Wed Dec 26 19:18:40 ,Wed Dec 26,19:18:40,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",AFranklin64,,"Blacksburg, VA",other,-
Wed Dec 26 19:18:37 ,Wed Dec 26,19:18:37,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,RussSwall,,"Lee's Summit, MO",other,-
Wed Dec 26 19:18:35 ,Wed Dec 26,19:18:35,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",MaryHulsey7,,,n/a,-
Wed Dec 26 19:18:34 ,Wed Dec 26,19:18:34,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,andrehalliday1,,"St. John's, Newfoundland and L",other,-
Wed Dec 26 19:18:33 ,Wed Dec 26,19:18:33,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",BaffaVbaffa,,,n/a,-
Wed Dec 26 19:18:28 ,Wed Dec 26,19:18:28,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",SaraGomezAranci,,,n/a,-
Wed Dec 26 19:18:25 ,Wed Dec 26,19:18:25,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,AMWA100,,,n/a,-
Wed Dec 26 19:18:22 ,Wed Dec 26,19:18:22,But the economy!  Those regulations were stifling corporate profits!  CEOs and stockholders need the money to move… https://t.co/LDM5hcNNe2,soundgood2,,"Los Angeles, CA",other,-
Wed Dec 26 19:18:20 ,Wed Dec 26,19:18:20,"ARE THE ALL-CAPS IRONIC? IF NOT, SAD!",majorhettich,,Upper Upper Upper West Side,other,-
Wed Dec 26 19:18:20 ,Wed Dec 26,19:18:20,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",cloudydays1971,,"Denver, CO",other,-
Wed Dec 26 19:18:19 ,Wed Dec 26,19:18:19,@A777Nik @DRexplore Now reading to update for #braineducation ➡️  https://t.co/HUJuGDQGd9,claufresearch,braineducation,UnknownGalaxy&SynapseLand* ,other,-
Wed Dec 26 19:18:16 ,Wed Dec 26,19:18:16,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",ThomasPaine42,,"Kirkland, WA",other,-
Wed Dec 26 19:18:14 ,Wed Dec 26,19:18:14,"RT @WHOThailand: Air pollution may not always be visible, but it can be deadly.
More information, please visit https://t.co/lW56Ex7pGm http…",CathyFarrow1,,"Central Okanagan, British Columbia",Central,HK
Wed Dec 26 19:18:08 ,Wed Dec 26,19:18:08,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,cloudydays1971,,"Denver, CO",other,-
Wed Dec 26 19:18:01 ,Wed Dec 26,19:18:01,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,joegconley,,"Austin, TX","us,US",US
Wed Dec 26 19:17:53 ,Wed Dec 26,19:17:53,"RT @dogkaos: Unless polluters pay the health costs, society is subsiding unhealthy pollution. 
https://t.co/mOUSEwEop6",LeoNijhuis,,Houtrook city A'foort,other,-
Wed Dec 26 19:17:44 ,Wed Dec 26,19:17:44,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,iUltravioletSky,,"Illinois, USA","US,Illinois",US
Wed Dec 26 19:17:40 ,Wed Dec 26,19:17:40,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",Tripe_Concierge,,,n/a,-
Wed Dec 26 19:17:39 ,Wed Dec 26,19:17:39,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",sevignes,,New York,York,UK
Wed Dec 26 19:17:21 ,Wed Dec 26,19:17:21,"RT @YaleE360: If we removed all aerosol pollution emissions today, within a year or two the world would warm between half of a degree and 1…",NuasaFubk,,"Birnin-Kebbi, Nigeria",other,-
Wed Dec 26 19:17:20 ,Wed Dec 26,19:17:20,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,cnzsmt,,,n/a,-
Wed Dec 26 19:17:18 ,Wed Dec 26,19:17:18,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,mapgirl61,,,n/a,-
Wed Dec 26 19:17:16 ,Wed Dec 26,19:17:16,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",adiattaljor,,"Bolzano Novarese, Piemonte",other,-
Wed Dec 26 19:17:15 ,Wed Dec 26,19:17:15,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",OverlordTha,,,n/a,-
Wed Dec 26 19:17:11 ,Wed Dec 26,19:17:11,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,WarmingTrend,,"Seattle, WA",other,-
Wed Dec 26 19:17:11 ,Wed Dec 26,19:17:11,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",paquitinita,,,n/a,-
Wed Dec 26 19:16:58 ,Wed Dec 26,19:16:58,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",gjkleier,,"Old Louisville, Kentucky",Kent,UK
Wed Dec 26 19:16:57 ,Wed Dec 26,19:16:57,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",jaltman,,New York City,York,UK
Wed Dec 26 19:16:57 ,Wed Dec 26,19:16:57,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,willrogers013,,"Minnesota, USA","US,Minnesota",US
Wed Dec 26 19:16:55 ,Wed Dec 26,19:16:55,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",CroxfordRc,,"Toledo, OH",other,-
Wed Dec 26 19:16:50 ,Wed Dec 26,19:16:50,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",Nidhi712,,,n/a,-
Wed Dec 26 19:16:50 ,Wed Dec 26,19:16:50,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",ThomasJBloom,,"Saint Louis, MO",other,-
Wed Dec 26 19:16:46 ,Wed Dec 26,19:16:46,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,phantaseas,,"FLA,MN,MT,ORE,NC, WA",other,-
Wed Dec 26 19:16:39 ,Wed Dec 26,19:16:39,"Be wary,lung cancer is on the rise:
With industries,transportion, construction as well as burning of crop stubble r… https://t.co/Oq149ZHMKh",ProfessorJason_,,"Tirunelveli, India","India,Tirunelveli",IN
Wed Dec 26 19:16:35 ,Wed Dec 26,19:16:35,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",social_seer,,,n/a,-
Wed Dec 26 19:16:35 ,Wed Dec 26,19:16:35,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",ateacher97,,,n/a,-
Wed Dec 26 19:16:27 ,Wed Dec 26,19:16:27,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",rathompson01,,United States,"United States,States",US
Wed Dec 26 19:16:26 ,Wed Dec 26,19:16:26,"Please sign my petition to create jobs planting trees and fight Climate Change. This will: reduce pollution, improv… https://t.co/FlWSLgfkb3",AjThaAmerican,,"Allen Park, MI",other,-
Wed Dec 26 19:16:26 ,Wed Dec 26,19:16:26,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",mercyamancha,,"Proença a Nova, Portugal",other,-
Wed Dec 26 19:16:19 ,Wed Dec 26,19:16:19,RT @drdavidmichaels: Doubt is their Product: the chemical industry has taken the tobacco road again. Thousands exposed to a carcinogen. Ind…,safetybora,,"Istanbul, Turkey",other,-
Wed Dec 26 19:16:18 ,Wed Dec 26,19:16:18,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",KToropin,,"Atlanta, GA",other,-
Wed Dec 26 19:16:17 ,Wed Dec 26,19:16:17,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,devinher,,seattle,other,-
Wed Dec 26 19:16:14 ,Wed Dec 26,19:16:14,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",DenisKrick,,"Hannover, Deutschland",other,-
Wed Dec 26 19:16:13 ,Wed Dec 26,19:16:13,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",TeronHess,,Minnesota,Minnesota,US
Wed Dec 26 19:16:11 ,Wed Dec 26,19:16:11,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ThomasJBloom,,"Saint Louis, MO",other,-
Wed Dec 26 19:16:11 ,Wed Dec 26,19:16:11,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",tx_nyer,,"Texas, USA","US,Texas",US
Wed Dec 26 19:16:05 ,Wed Dec 26,19:16:05,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",deduped_nytimes,,,n/a,-
Wed Dec 26 19:16:02 ,Wed Dec 26,19:16:02,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ladykitchenless,,"Mississauga, Ontario",other,-
Wed Dec 26 19:16:01 ,Wed Dec 26,19:16:01,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",LI_politico,,,n/a,-
Wed Dec 26 19:16:00 ,Wed Dec 26,19:16:00,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",cloudydays1971,,"Denver, CO",other,-
Wed Dec 26 19:15:59 ,Wed Dec 26,19:15:59,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Vegas_Mike_1967,,"Fieldale, VA",other,-
Wed Dec 26 19:15:58 ,Wed Dec 26,19:15:58,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,JustBe74,,Belgium,other,-
Wed Dec 26 19:15:55 ,Wed Dec 26,19:15:55,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",ones_news,,"Washington, USA","US,Washington",US
Wed Dec 26 19:15:52 ,Wed Dec 26,19:15:52,"Tweeples, long story read, but worth it.",sunshinelaughin,,Native of and in California,California,US
Wed Dec 26 19:15:49 ,Wed Dec 26,19:15:49,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,TwinkyGorilla,,So. California,California,US
Wed Dec 26 19:15:47 ,Wed Dec 26,19:15:47,"Ohhhhhhhhhh fffshiiit
https://t.co/O8Xs3hwUTo",ohshitbot,,OH NO,other,-
Wed Dec 26 19:15:42 ,Wed Dec 26,19:15:42,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Terra_Ista,,,n/a,-
Wed Dec 26 19:15:42 ,Wed Dec 26,19:15:42,"In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year.… https://t.co/0dy4wZ8BVC",nytimes,,New York City,York,UK
Wed Dec 26 19:15:40 ,Wed Dec 26,19:15:40,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",kenvogel,,"Washington, DC",Washington,US
Wed Dec 26 19:15:34 ,Wed Dec 26,19:15:34,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,AliceChe35,,,n/a,-
Wed Dec 26 19:15:25 ,Wed Dec 26,19:15:25,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,samueloakford,,NYC,other,-
Wed Dec 26 19:15:20 ,Wed Dec 26,19:15:20,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,MelvinByTheSea,,"Chicago, IL, USA",US,US
Wed Dec 26 19:15:06 ,Wed Dec 26,19:15:06,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Charttheway,,,n/a,-
Wed Dec 26 19:15:02 ,Wed Dec 26,19:15:02,Feeling minor dirt in the air near Thurrock - London Road (Pollution Low : 2),breathinglondon,,London,London,UK
Wed Dec 26 19:15:02 ,Wed Dec 26,19:15:02,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,sohmer,,Canada,other,-
Wed Dec 26 19:14:55 ,Wed Dec 26,19:14:55,[East Midlands] Wed 26 Dec 2018 at 17:00 hrs air pollution is LOW (2) https://t.co/fg6CY1bMIU,UKAirQuality,,United Kingdom,United Kingdom,UK
Wed Dec 26 19:14:53 ,Wed Dec 26,19:14:53,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,hjrocha94,,"Connecticut, USA","US,Connecticut",US
Wed Dec 26 19:14:51 ,Wed Dec 26,19:14:51,"RT @SangerNYT: There is no arena - foreign relations, finance, trade - where the impact of the Trump presidency is more vivid than in envir…",dickstevenson,,,n/a,-
Wed Dec 26 19:14:49 ,Wed Dec 26,19:14:49,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,BradBurch16,,"Bartlett, IL",other,-
Wed Dec 26 19:14:41 ,Wed Dec 26,19:14:41,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,dlanger,,Canada,other,-
Wed Dec 26 19:14:38 ,Wed Dec 26,19:14:38,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,MaridGenie,,"Chicago, IL www.Inventionland",other,-
Wed Dec 26 19:14:37 ,Wed Dec 26,19:14:37,Wow! We’ll be reading these pieces in the @nytimes!,eesionline,,"Washington, DC",Washington,US
Wed Dec 26 19:14:29 ,Wed Dec 26,19:14:29,"@nytimes In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths p… https://t.co/Z1zIWj4Ctf",heyitsfranklin2,,"Brooklyn, NY",other,-
Wed Dec 26 19:14:25 ,Wed Dec 26,19:14:25,"“Profiting, at a Cost - 
The flaring of natural gas
fouls the air in North Dakota,
demonstrating a trade-off
betwee… https://t.co/QFIIi7d9yS",mtnmama14,,,n/a,-
Wed Dec 26 19:14:24 ,Wed Dec 26,19:14:24,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,saideep_samba,,"California, USA","US,California",US
Wed Dec 26 19:14:20 ,Wed Dec 26,19:14:20,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",RoadRibbon,,,n/a,-
Wed Dec 26 19:14:15 ,Wed Dec 26,19:14:15,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,MrChew3131,,"Florida, USA","US,Florida",US
Wed Dec 26 19:14:13 ,Wed Dec 26,19:14:13,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,taygoldenstein,,"Austin, TX","us,US",US
Wed Dec 26 19:14:06 ,Wed Dec 26,19:14:06,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",ThingSandwich,,,n/a,-
Wed Dec 26 19:14:05 ,Wed Dec 26,19:14:05,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",GaelB100,,"Sydney, New South Wales",Wales,UK
Wed Dec 26 19:14:04 ,Wed Dec 26,19:14:04,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ScarletM1926,,,n/a,-
Wed Dec 26 19:13:58 ,Wed Dec 26,19:13:58,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,rishi_bhutada,,"Houston, TX","us,US",US
Wed Dec 26 19:13:46 ,Wed Dec 26,19:13:46,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,dinjup27,,"Florida, USA","US,Florida",US
Wed Dec 26 19:13:46 ,Wed Dec 26,19:13:46,"There is no arena - foreign relations, finance, trade - where the impact of the Trump presidency is more vivid than… https://t.co/uZJ1Sd5u1D",SangerNYT,,"Washington, DC",Washington,US
Wed Dec 26 19:13:42 ,Wed Dec 26,19:13:42,"Marine shipping is a big contributor to air pollution worldwide:
https://t.co/abutYS0JWV",EnviroMontreal,,"Montreal, Quebec, Canada",other,-
Wed Dec 26 19:13:31 ,Wed Dec 26,19:13:31,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,JubalEHarshaw0,,Red state hell-VOTE,other,-
Wed Dec 26 19:13:30 ,Wed Dec 26,19:13:30,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ThingSandwich,,,n/a,-
Wed Dec 26 19:13:23 ,Wed Dec 26,19:13:23,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,CmonPeopleNow,,florida,Florida,US
Wed Dec 26 19:13:13 ,Wed Dec 26,19:13:13,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,RachelBraunigan,,"Cedar Falls, IA",other,-
Wed Dec 26 19:13:09 ,Wed Dec 26,19:13:09,RT @AlexCKaufman: this is an incredible tool --&gt; https://t.co/KubFSebDen,eacrunden,,southerner now in the swamp. usually trying to get back to poland or pakistan.,"us,US",US
Wed Dec 26 19:13:07 ,Wed Dec 26,19:13:07,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,TrumpLiesToUs,,"Washington, DC",Washington,US
Wed Dec 26 19:13:06 ,Wed Dec 26,19:13:06,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Shelley_Indiana,,,n/a,-
Wed Dec 26 19:12:57 ,Wed Dec 26,19:12:57,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ethanorloff,,"Antioch, CA",other,-
Wed Dec 26 19:12:51 ,Wed Dec 26,19:12:51,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",gabbystern,,"Seattle, WA",other,-
Wed Dec 26 19:12:50 ,Wed Dec 26,19:12:50,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,geochili,,"um, Canada? Definitely not KS.",Ely ,UK
Wed Dec 26 19:12:47 ,Wed Dec 26,19:12:47,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,tfergpdx,,Portland OR,other,-
Wed Dec 26 19:12:35 ,Wed Dec 26,19:12:35,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,justanotherd8,,"Oregon, USA","US,Oregon",US
Wed Dec 26 19:12:29 ,Wed Dec 26,19:12:29,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,bdarcus,,,n/a,-
Wed Dec 26 19:12:26 ,Wed Dec 26,19:12:26,"RT @WHO: These are 7 actions governments can take to reduce #AirPollution and save lives. WHO calls on governments, cities and partners to…",80df8c39cd8a44d,AirPollution,,n/a,-
Wed Dec 26 19:11:55 ,Wed Dec 26,19:11:55,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Mavis_Amundson,,Seattle,other,-
Wed Dec 26 19:11:47 ,Wed Dec 26,19:11:47,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,michelekelemen,,"Washington, DC",Washington,US
Wed Dec 26 19:11:45 ,Wed Dec 26,19:11:45,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,pete_stmarie,,"Easthampton, MA",other,-
Wed Dec 26 19:11:37 ,Wed Dec 26,19:11:37,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,jenniferdhillon,,USA,US,US
Wed Dec 26 19:11:36 ,Wed Dec 26,19:11:36,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ErlindaB76,,,n/a,-
Wed Dec 26 19:11:34 ,Wed Dec 26,19:11:34,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,LexAlexander,,"Greensboro, N.C. USA",US,US
Wed Dec 26 19:11:29 ,Wed Dec 26,19:11:29,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,TenneyNaumer,,"Jonesboro, IL",other,-
Wed Dec 26 19:11:22 ,Wed Dec 26,19:11:22,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ArgoJournal,,"Miami Beach, Florida",Florida,US
Wed Dec 26 19:11:21 ,Wed Dec 26,19:11:21,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,ben_a_goldfarb,,"Spokane, WA",other,-
Wed Dec 26 19:11:16 ,Wed Dec 26,19:11:16,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,silkysoul,,Central IL,Central,HK
